gene_id,base_expression,expression_rate,sigma,cell_type_specific,specific_for,inherited_by
Gene_4992,2.9897948489877697,3.0995302531687114,1.0,True,TerminalCell_A,
Gene_4993,1.7354875047218492,0.0,1.0,False,,
Gene_4994,2.340594305284562,0.0,1.0,False,,
Gene_4995,2.071220045735493,0.0,1.0,False,,
Gene_4996,4.943572662275404,0.0,1.0,False,,
Gene_4997,2.859687530203476,0.0,1.0,False,,
Gene_4998,1.455864446203437,0.0,1.0,False,,
Gene_4999,2.0312020595398175,0.0,1.0,False,,
Gene_5000,2.567612991141583,0.0,1.0,False,,
Gene_5001,2.5737995082364318,0.0,1.0,False,,
Gene_5002,3.01003441766789,0.0,1.0,False,,
Gene_5003,3.4571380873141355,0.0,1.0,False,,
Gene_5004,1.6133342558190509,1.3876626745702594,1.0,True,TerminalCell_B,
Gene_5005,4.638197015919252,0.0,1.0,False,,
Gene_5006,2.474314490301407,0.0,1.0,False,,
Gene_5007,4.18776698312814,0.0,1.0,False,,
Gene_5008,4.045398224567251,4.853551243974271,1.0,True,Progenitor1,
Gene_5009,1.001709957354957,4.5077536893140016,1.0,True,TerminalCell_B,
Gene_5010,2.3314490564471804,0.0,1.0,False,,
Gene_5011,1.0301309711087865,0.0,1.0,False,,
Gene_5012,4.878202832710496,0.0,1.0,False,,
Gene_5013,4.153957338451524,0.0,1.0,False,,
Gene_5014,2.5145791148250733,4.2460637520981965,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_5015,1.0039876417464417,0.0,1.0,False,,
Gene_5016,4.968602277102715,0.0,1.0,False,,
Gene_5017,3.417393312894727,0.0,1.0,False,,
Gene_5018,2.0573797350472764,0.0,1.0,False,,
Gene_5019,2.020656531398719,4.523227739006457,1.0,True,TerminalCell_B,
Gene_5020,3.9356250787795686,3.3885543755931224,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_5021,1.2645998454935499,0.0,1.0,False,,
Gene_5022,3.096908509706825,0.0,1.0,False,,
Gene_5023,4.582764941152085,0.0,1.0,False,,
Gene_5024,3.9993183766930636,0.0,1.0,False,,
Gene_5025,2.467711381425152,0.0,1.0,False,,
Gene_5026,3.654128278487132,0.0,1.0,False,,
Gene_5027,4.03141782567978,0.0,1.0,False,,
Gene_5028,4.018056168797878,1.9839864161620828,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5029,4.696379377957063,0.0,1.0,False,,
Gene_5030,1.9675876699807295,0.0,1.0,False,,
Gene_5031,4.7240439477040415,4.299971538989466,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5032,1.6763657759412842,3.331968932092351,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5033,3.047876807724415,0.0,1.0,False,,
Gene_5034,1.5561361713985256,4.8617397723856834,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_5035,3.3078933001958633,0.0,1.0,False,,
Gene_5036,4.878434173702514,0.0,1.0,False,,
Gene_5037,1.2841224746688549,0.0,1.0,False,,
Gene_5038,2.0919761575024984,0.0,1.0,False,,
Gene_5039,2.1123476200666373,0.0,1.0,False,,
Gene_5040,2.9916516817713688,4.28546789141409,1.0,True,TerminalCell_B,
Gene_5041,4.853408980607073,0.0,1.0,False,,
Gene_5042,1.9919365949843875,0.0,1.0,False,,
Gene_5043,2.0841018385374976,0.0,1.0,False,,
Gene_5044,1.3907788113680977,0.0,1.0,False,,
Gene_5045,1.2491004129009458,0.0,1.0,False,,
Gene_5046,2.8118734449941845,0.0,1.0,False,,
Gene_5047,3.156321087654579,0.0,1.0,False,,
Gene_5048,4.3608445924336365,2.3133980528329183,1.0,True,Progenitor1,
Gene_5049,4.919357898970604,0.0,1.0,False,,
Gene_5050,4.002926044315476,1.8176715079030297,1.0,True,Progenitor1,
Gene_5051,3.9880860506463014,0.0,1.0,False,,
Gene_5052,1.1769992795088324,0.0,1.0,False,,
Gene_5053,2.3893004311610877,4.891132217940301,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_5054,2.3320343792661666,0.0,1.0,False,,
Gene_5055,2.733532664938322,0.0,1.0,False,,
Gene_5056,2.822208786498205,0.0,1.0,False,,
Gene_5057,2.571562181397386,0.0,1.0,False,,
Gene_5058,3.7433666644436956,4.362959880200142,1.0,True,TerminalCell_A,
Gene_5059,3.2273460590858094,0.0,1.0,False,,
Gene_5060,1.6817980289499461,4.274888782444673,1.0,True,TerminalCell_B,
Gene_5061,4.641080185341363,0.0,1.0,False,,
Gene_5062,4.925841695758977,0.0,1.0,False,,
Gene_5063,2.7595254887047265,2.0810447805005525,1.0,True,Progenitor2,
Gene_5064,4.182160787784475,0.0,1.0,False,,
Gene_5065,4.068049562533783,0.0,1.0,False,,
Gene_5066,4.24091533297501,1.4544460668952581,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_5067,2.0242018604462504,0.0,1.0,False,,
Gene_5068,3.0447487551232055,0.0,1.0,False,,
Gene_5069,1.5048857986701263,0.0,1.0,False,,
Gene_5070,2.739908646094376,0.0,1.0,False,,
Gene_5071,2.504012865986418,0.0,1.0,False,,
Gene_5072,3.63714231850834,0.0,1.0,False,,
Gene_5073,4.601172028783669,0.0,1.0,False,,
Gene_5074,1.9738620566244962,0.0,1.0,False,,
Gene_5075,3.9509009538928996,0.0,1.0,False,,
Gene_5076,3.1801458568934518,0.0,1.0,False,,
Gene_5077,4.705750351386181,0.0,1.0,False,,
Gene_5078,3.9036750193501537,0.0,1.0,False,,
Gene_5079,3.6437370708972243,0.0,1.0,False,,
Gene_5080,4.860383585460742,0.0,1.0,False,,
Gene_5081,4.880766243720306,0.0,1.0,False,,
Gene_5082,2.8102731201777695,0.0,1.0,False,,
Gene_5083,3.3202934397323745,0.0,1.0,False,,
Gene_5084,4.131845110178292,0.0,1.0,False,,
Gene_5085,1.9504709589023577,0.0,1.0,False,,
Gene_5086,3.462143905839874,0.0,1.0,False,,
Gene_5087,1.9395556466595512,0.0,1.0,False,,
Gene_5088,4.288186077817329,0.0,1.0,False,,
Gene_5089,2.9621166795242906,0.0,1.0,False,,
Gene_5090,3.533328230545523,0.0,1.0,False,,
Gene_5091,4.867939260606387,0.0,1.0,False,,
Gene_5092,3.403612789072965,0.0,1.0,False,,
Gene_5093,2.047601244007035,0.0,1.0,False,,
Gene_5094,3.019513305767285,0.0,1.0,False,,
Gene_5095,1.9383539474516,0.0,1.0,False,,
Gene_5096,4.768296897499123,0.0,1.0,False,,
Gene_5097,1.2825407017196024,1.3078858573291168,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_5098,2.3800555059496915,1.8434301544369238,1.0,True,TerminalCell_B,
Gene_5099,1.4148184591474844,0.0,1.0,False,,
Gene_5100,1.723294641091488,0.0,1.0,False,,
Gene_5101,1.2094286258729219,0.0,1.0,False,,
Gene_5102,4.369281498041284,0.0,1.0,False,,
Gene_5103,3.373895477450084,0.0,1.0,False,,
Gene_5104,3.584483630235519,0.0,1.0,False,,
Gene_5105,4.684445162911953,4.386470759148033,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_5106,3.966901943392987,3.4952123954865506,1.0,True,Progenitor1,
Gene_5107,2.0718180018001644,0.0,1.0,False,,
Gene_5108,4.7018816105931345,3.072412593253821,1.0,True,Progenitor1,
Gene_5109,3.6926860120277576,0.0,1.0,False,,
Gene_5110,4.712359295348117,0.0,1.0,False,,
Gene_5111,4.990429285713555,0.0,1.0,False,,
Gene_5112,3.923514262325609,1.036246769878613,1.0,True,TerminalCell_B,
Gene_5113,4.381611300086319,0.0,1.0,False,,
Gene_5114,2.4496414865613816,0.0,1.0,False,,
Gene_5115,3.2138769729615286,0.0,1.0,False,,
Gene_5116,3.5651577349319905,0.0,1.0,False,,
Gene_5117,3.362115577350186,0.0,1.0,False,,
Gene_5118,3.456390466495335,0.0,1.0,False,,
Gene_5119,1.7315252979843794,0.0,1.0,False,,
Gene_5120,2.0476417303047487,0.0,1.0,False,,
Gene_5121,1.2529739016387662,0.0,1.0,False,,
Gene_5122,2.4903402027800063,0.0,1.0,False,,
Gene_5123,3.0931356292061682,0.0,1.0,False,,
Gene_5124,4.795524121301184,0.0,1.0,False,,
Gene_5125,1.9906897944282815,0.0,1.0,False,,
Gene_5126,2.757554634388883,0.0,1.0,False,,
Gene_5127,2.204270238025145,0.0,1.0,False,,
Gene_5128,4.827915908074654,0.0,1.0,False,,
Gene_5129,4.987390114310564,0.0,1.0,False,,
Gene_5130,3.543396530522663,0.0,1.0,False,,
Gene_5131,2.97695952897386,4.4773601832255085,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_5132,4.486677287816846,0.0,1.0,False,,
Gene_5133,3.8353605127795922,0.0,1.0,False,,
Gene_5134,4.333485117465296,3.050846646662745,1.0,True,Progenitor1,
Gene_5135,2.5918131443826438,3.8002957265613277,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_5136,4.084840963916056,0.0,1.0,False,,
Gene_5137,4.649709653985967,0.0,1.0,False,,
Gene_5138,4.390910396689089,0.0,1.0,False,,
Gene_5139,3.558938091937095,0.0,1.0,False,,
Gene_5140,4.136617740380265,4.972201715997988,1.0,True,TerminalCell_B,
Gene_5141,2.0288150434532453,0.0,1.0,False,,
Gene_5142,4.618766868184929,0.0,1.0,False,,
Gene_5143,1.7795743410915645,0.0,1.0,False,,
Gene_5144,2.5989540581888373,0.0,1.0,False,,
Gene_5145,4.289874194446037,2.397181053695964,1.0,True,Progenitor2,
Gene_5146,2.6962921665860216,0.0,1.0,False,,
Gene_5147,2.4272250228722485,1.6418158545829122,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_5148,2.648771675790686,0.0,1.0,False,,
Gene_5149,1.5034778960043091,0.0,1.0,False,,
Gene_5150,1.1613559750866829,0.0,1.0,False,,
Gene_5151,2.541728836915942,4.517664133741849,1.0,True,TerminalCell_B,
Gene_5152,1.8935192306471245,4.627397847852073,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5153,3.1074276517006534,0.0,1.0,False,,
Gene_5154,2.545589716397979,1.9120717016675042,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_5155,1.7362710335004956,0.0,1.0,False,,
Gene_5156,4.99972517365773,0.0,1.0,False,,
Gene_5157,3.216695774222466,2.8334349606641602,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_5158,2.1843437095189864,0.0,1.0,False,,
Gene_5159,1.224465699685663,0.0,1.0,False,,
Gene_5160,3.990305810846314,0.0,1.0,False,,
Gene_5161,3.54441975778269,3.666494170520973,1.0,True,TerminalCell_B,
Gene_5162,1.8221086361953311,0.0,1.0,False,,
Gene_5163,4.220220709574287,0.0,1.0,False,,
Gene_5164,4.46203259822788,0.0,1.0,False,,
Gene_5165,4.99259654492398,4.865451774212321,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_5166,2.766609375722985,0.0,1.0,False,,
Gene_5167,4.612639059726663,0.0,1.0,False,,
Gene_5168,1.7429282381471194,0.0,1.0,False,,
Gene_5169,3.1481753967197577,0.0,1.0,False,,
Gene_5170,1.8612346508703275,0.0,1.0,False,,
Gene_5171,3.7563785483540135,1.483446187788609,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_5172,2.0860395236914626,0.0,1.0,False,,
Gene_5173,2.042620175316054,0.0,1.0,False,,
Gene_5174,4.259037436852648,3.042595262506482,1.0,True,Progenitor1,
Gene_5175,3.774733284445618,3.8342677692775244,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_5176,2.4170585302442067,0.0,1.0,False,,
Gene_5177,4.310295527033228,0.0,1.0,False,,
Gene_5178,1.7013499563746244,0.0,1.0,False,,
Gene_5179,4.162726553174611,4.053247879009579,1.0,True,TerminalCell_B,
Gene_5180,4.437818119746932,0.0,1.0,False,,
Gene_5181,2.820707233735912,0.0,1.0,False,,
Gene_5182,3.7797947229009745,0.0,1.0,False,,
Gene_5183,2.466244874512335,0.0,1.0,False,,
Gene_5184,4.334938877885831,0.0,1.0,False,,
Gene_5185,2.2629906907217348,0.0,1.0,False,,
Gene_5186,1.2717161625569458,0.0,1.0,False,,
Gene_5187,3.0476573004241096,0.0,1.0,False,,
Gene_5188,3.027061505743176,0.0,1.0,False,,
Gene_5189,3.4130137338451516,3.0836718697460364,1.0,True,Progenitor2,
Gene_5190,4.624746984604081,1.6027746213005245,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_5191,4.784289554269348,0.0,1.0,False,,
Gene_5192,4.285723588203304,0.0,1.0,False,,
Gene_5193,1.3103980528369985,4.218683864844544,1.0,True,TerminalCell_A,
Gene_5194,4.742274709367464,0.0,1.0,False,,
Gene_5195,2.520835522222148,1.1016119319140985,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_5196,4.555151744970663,0.0,1.0,False,,
Gene_5197,4.694008734675716,0.0,1.0,False,,
Gene_5198,3.174896978045236,0.0,1.0,False,,
Gene_5199,2.5903634922012007,0.0,1.0,False,,
Gene_5200,4.1014195606452715,0.0,1.0,False,,
Gene_5201,2.586344081977574,0.0,1.0,False,,
Gene_5202,3.819747902074678,0.0,1.0,False,,
Gene_5203,4.323984217149636,3.4092037233509984,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_5204,1.7962289706411525,3.234752402040557,1.0,True,TerminalCell_A,
Gene_5205,4.655162617417046,3.9619352839294764,1.0,True,Progenitor2,
Gene_5206,4.0199518479096685,2.679588592129846,1.0,True,TerminalCell_A,
Gene_5207,1.6139602572584328,2.7589862884305187,1.0,True,Progenitor2,
Gene_5208,3.8487943808660274,0.0,1.0,False,,
Gene_5209,4.14223868858466,3.206647987681209,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_5210,4.527983172846592,0.0,1.0,False,,
Gene_5211,1.1613805112237858,2.5822980122267944,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_5212,4.816100956647833,0.0,1.0,False,,
Gene_5213,4.224016176785686,1.3667529061135117,1.0,True,TerminalCell_B,
Gene_5214,3.7104083517725646,0.0,1.0,False,,
Gene_5215,2.7440592249400435,0.0,1.0,False,,
Gene_5216,3.4560559201916923,3.4009595348321295,1.0,True,TerminalCell_A,
Gene_5217,1.5055288706031384,0.0,1.0,False,,
Gene_5218,4.078017658575739,3.510867689585962,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_5219,1.7698674178157856,0.0,1.0,False,,
Gene_5220,2.4617325652508004,2.1538078163050454,1.0,True,Progenitor1,
Gene_5221,4.8669488843363835,4.667648919636497,1.0,True,TerminalCell_B,
Gene_5222,2.0943280956068273,0.0,1.0,False,,
Gene_5223,1.3303669505973672,0.0,1.0,False,,
Gene_5224,4.626649290562169,0.0,1.0,False,,
Gene_5225,2.1371990716144214,0.0,1.0,False,,
Gene_5226,3.6345741518469543,0.0,1.0,False,,
Gene_5227,4.282502933569208,0.0,1.0,False,,
Gene_5228,3.5961603361166556,0.0,1.0,False,,
Gene_5229,1.127113308088433,0.0,1.0,False,,
Gene_5230,2.2526923468471343,0.0,1.0,False,,
Gene_5231,1.4466251261145344,2.0031340843636998,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_5232,3.7581866147343237,0.0,1.0,False,,
Gene_5233,3.268514443920792,0.0,1.0,False,,
Gene_5234,3.0899209659529165,1.370818246047806,1.0,True,Progenitor1,
Gene_5235,2.8496824328941908,0.0,1.0,False,,
Gene_5236,1.3503478554079473,0.0,1.0,False,,
Gene_5237,4.098869330670935,0.0,1.0,False,,
Gene_5238,4.739491654097069,0.0,1.0,False,,
Gene_5239,3.381483425188529,0.0,1.0,False,,
Gene_5240,1.8367806017651547,0.0,1.0,False,,
Gene_5241,4.473675193417725,0.0,1.0,False,,
Gene_5242,4.234536254531383,0.0,1.0,False,,
Gene_5243,2.5107593657021265,0.0,1.0,False,,
Gene_5244,1.9748479408565212,0.0,1.0,False,,
Gene_5245,3.4223166379526573,0.0,1.0,False,,
Gene_5246,3.6008711777684077,0.0,1.0,False,,
Gene_5247,4.876495158532107,0.0,1.0,False,,
Gene_5248,1.5787395927858339,0.0,1.0,False,,
Gene_5249,2.1458355026519937,0.0,1.0,False,,
Gene_5250,1.7714944262533132,0.0,1.0,False,,
Gene_5251,4.274650047102935,0.0,1.0,False,,
Gene_5252,2.7756847412461436,0.0,1.0,False,,
Gene_5253,3.3325394183631247,0.0,1.0,False,,
Gene_5254,1.9820340188159085,0.0,1.0,False,,
Gene_5255,2.3275605892712785,0.0,1.0,False,,
Gene_5256,4.6003356985901735,4.519588286636015,1.0,True,Progenitor1,
Gene_5257,4.550800501409576,0.0,1.0,False,,
Gene_5258,4.1827281864812935,0.0,1.0,False,,
Gene_5259,2.625847091400458,1.2138160713012889,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_5260,3.33511815833349,0.0,1.0,False,,
Gene_5261,1.6614965187593889,0.0,1.0,False,,
Gene_5262,3.8793225219176533,4.791141539797307,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_5263,1.9847488389425725,0.0,1.0,False,,
Gene_5264,4.5176833154842875,0.0,1.0,False,,
Gene_5265,4.435421551372531,0.0,1.0,False,,
Gene_5266,1.737670171155147,1.349350055904266,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5267,1.1241960743257224,0.0,1.0,False,,
Gene_5268,2.104430944491112,0.0,1.0,False,,
Gene_5269,2.6832918287478895,0.0,1.0,False,,
Gene_5270,4.6657252427239655,0.0,1.0,False,,
Gene_5271,1.3405653644744464,0.0,1.0,False,,
Gene_5272,1.064685938508851,0.0,1.0,False,,
Gene_5273,4.40226795739021,0.0,1.0,False,,
Gene_5274,2.3534148609967995,3.7853595123265493,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_5275,1.7842146975134017,2.73465405920021,1.0,True,Progenitor1,
Gene_5276,2.2685981718123545,0.0,1.0,False,,
Gene_5277,2.1454046053790643,2.4768626655039316,1.0,True,TerminalCell_A,
Gene_5278,2.937215303892388,0.0,1.0,False,,
Gene_5279,2.8137306023021837,0.0,1.0,False,,
Gene_5280,3.5845861193613455,2.4593991187614614,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5281,4.238640101333887,0.0,1.0,False,,
Gene_5282,1.9325604424159404,0.0,1.0,False,,
Gene_5283,3.0092053806920127,0.0,1.0,False,,
Gene_5284,1.3849611177208159,2.5342242701559,1.0,True,Progenitor2,
Gene_5285,2.7659427334252604,0.0,1.0,False,,
Gene_5286,1.3904615023084923,4.905317242214817,1.0,True,TerminalCell_A,
Gene_5287,1.7077815653198565,0.0,1.0,False,,
Gene_5288,2.4587477076347914,2.1388470569550715,1.0,True,TerminalCell_A,
Gene_5289,2.8096027450750882,0.0,1.0,False,,
Gene_5290,1.4975982519787019,0.0,1.0,False,,
Gene_5291,2.2357642278221515,0.0,1.0,False,,
Gene_5292,3.743401462340708,0.0,1.0,False,,
Gene_5293,2.655363215914655,3.9959950954983294,1.0,True,Progenitor2,
Gene_5294,2.3863643121890337,0.0,1.0,False,,
Gene_5295,3.7106081422794053,1.6879037881912864,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_5296,3.2624721211652656,0.0,1.0,False,,
Gene_5297,4.177926558872906,0.0,1.0,False,,
Gene_5298,1.1263359146156757,0.0,1.0,False,,
Gene_5299,3.8508682949302577,0.0,1.0,False,,
Gene_5300,3.7290484352686915,4.114931129055174,1.0,True,TerminalCell_A,
Gene_5301,3.581221819157544,0.0,1.0,False,,
Gene_5302,2.235780729002361,2.4702567693370563,1.0,True,TerminalCell_B,
Gene_5303,1.2582482773514019,0.0,1.0,False,,
Gene_5304,3.0516545748962445,0.0,1.0,False,,
Gene_5305,1.2492746318945551,4.723608766576297,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_5306,3.5687643714945496,0.0,1.0,False,,
Gene_5307,2.3150118827230894,0.0,1.0,False,,
Gene_5308,2.412293974203177,0.0,1.0,False,,
Gene_5309,4.412189369219517,2.58856269166838,1.0,True,TerminalCell_A,
Gene_5310,1.404975594012761,4.885989427365896,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5311,4.330531000652854,3.080479965031856,1.0,True,TerminalCell_A,
Gene_5312,2.0601399799634184,3.282516130887788,1.0,True,TerminalCell_A,
Gene_5313,3.1630971255818423,3.8675347738451733,1.0,True,Progenitor1,
Gene_5314,3.005528867990451,3.1875265987842885,1.0,True,TerminalCell_A,
Gene_5315,1.6513570886825484,2.003459192703428,1.0,True,Progenitor2,
Gene_5316,1.1489739983518503,0.0,1.0,False,,
Gene_5317,3.525020469909753,0.0,1.0,False,,
Gene_5318,4.6817019069219725,0.0,1.0,False,,
Gene_5319,3.1534758563278853,0.0,1.0,False,,
Gene_5320,1.0688043978597115,0.0,1.0,False,,
Gene_5321,3.5226199132340827,0.0,1.0,False,,
Gene_5322,3.953431515162885,0.0,1.0,False,,
Gene_5323,1.9827708427321653,4.902359096738742,1.0,True,TerminalCell_B,
Gene_5324,2.0841604497125044,0.0,1.0,False,,
Gene_5325,3.758442557830937,0.0,1.0,False,,
Gene_5326,1.2379513133625113,4.904092987479532,1.0,True,Progenitor2,
Gene_5327,4.585948525696746,0.0,1.0,False,,
Gene_5328,1.8895365819091499,0.0,1.0,False,,
Gene_5329,2.743902187454655,0.0,1.0,False,,
Gene_5330,1.2704696226726204,0.0,1.0,False,,
Gene_5331,4.381353346805378,0.0,1.0,False,,
Gene_5332,3.1586115136277333,1.6429028487126307,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5333,4.687662071382229,0.0,1.0,False,,
Gene_5334,3.395598673057967,0.0,1.0,False,,
Gene_5335,4.379952408356099,2.6170174465444216,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5336,4.5172860896984695,0.0,1.0,False,,
Gene_5337,2.6327861788494222,0.0,1.0,False,,
Gene_5338,4.781920100006051,0.0,1.0,False,,
Gene_5339,2.029386013229806,3.5391485897128785,1.0,True,TerminalCell_A,
Gene_5340,1.2696060527742867,0.0,1.0,False,,
Gene_5341,4.590266106870713,0.0,1.0,False,,
Gene_5342,3.1496290125417703,0.0,1.0,False,,
Gene_5343,4.229794446672127,1.0706854129007741,1.0,True,TerminalCell_B,
Gene_5344,1.1565874752632364,0.0,1.0,False,,
Gene_5345,2.6736690267942116,4.5130297847940195,1.0,True,TerminalCell_B,
Gene_5346,4.68594545244048,0.0,1.0,False,,
Gene_5347,4.992916409992388,0.0,1.0,False,,
Gene_5348,3.2350517515571373,0.0,1.0,False,,
Gene_5349,4.291138470997994,0.0,1.0,False,,
Gene_5350,2.8926594527742706,0.0,1.0,False,,
Gene_5351,2.058223835147551,0.0,1.0,False,,
Gene_5352,3.708349002803456,0.0,1.0,False,,
Gene_5353,3.896908616666979,2.369934983625342,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_5354,2.1718957209757774,0.0,1.0,False,,
Gene_5355,3.0866877437391245,0.0,1.0,False,,
Gene_5356,1.272494772205619,0.0,1.0,False,,
Gene_5357,2.045427009197687,0.0,1.0,False,,
Gene_5358,3.196047673199934,1.604717097523193,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5359,3.360019414339611,0.0,1.0,False,,
Gene_5360,4.339901269331088,0.0,1.0,False,,
Gene_5361,3.992191295375379,4.676832568848694,1.0,True,Progenitor2,
Gene_5362,2.2784344869768414,0.0,1.0,False,,
Gene_5363,2.6794207550446725,0.0,1.0,False,,
Gene_5364,4.199632759697999,4.556357031118108,1.0,True,TerminalCell_B,
Gene_5365,4.961132525965311,4.165799436614291,1.0,True,TerminalCell_A,
Gene_5366,1.7764028379602022,0.0,1.0,False,,
Gene_5367,2.8515543370230065,0.0,1.0,False,,
Gene_5368,2.9872310070360126,1.2515278917727546,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_5369,4.599539115785974,1.0447306930774718,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5370,4.327920849121926,0.0,1.0,False,,
Gene_5371,3.674181796159774,0.0,1.0,False,,
Gene_5372,4.3579489991202776,0.0,1.0,False,,
Gene_5373,3.9376359197257274,0.0,1.0,False,,
Gene_5374,1.6711514013820548,0.0,1.0,False,,
Gene_5375,2.755942203077718,0.0,1.0,False,,
Gene_5376,3.519988582330811,2.3978397695978817,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_5377,4.927807779402606,4.855059709490741,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_5378,3.234741411110607,0.0,1.0,False,,
Gene_5379,2.974653832499079,0.0,1.0,False,,
Gene_5380,3.3361249101126336,2.431015659289367,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_5381,3.554071847551858,1.3101421761557663,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_5382,4.0681440188639675,0.0,1.0,False,,
Gene_5383,2.4346577283844284,0.0,1.0,False,,
Gene_5384,2.725760300374475,0.0,1.0,False,,
Gene_5385,4.111922777992224,0.0,1.0,False,,
Gene_5386,4.3809644309473645,0.0,1.0,False,,
Gene_5387,4.538925586001528,0.0,1.0,False,,
Gene_5388,4.895622978365571,2.674962501542862,1.0,True,Progenitor2,
Gene_5389,1.6164585728192016,0.0,1.0,False,,
Gene_5390,1.8434272671777299,0.0,1.0,False,,
Gene_5391,2.0802355779547743,0.0,1.0,False,,
Gene_5392,4.632121200568662,0.0,1.0,False,,
Gene_5393,3.9172527596270688,0.0,1.0,False,,
Gene_5394,2.1380959390576266,0.0,1.0,False,,
Gene_5395,1.6516181496418487,3.320201830205837,1.0,True,TerminalCell_A,
Gene_5396,3.1885752258603968,0.0,1.0,False,,
Gene_5397,4.500534701697746,0.0,1.0,False,,
Gene_5398,4.461711450877431,3.2676515135644997,1.0,True,TerminalCell_B,
Gene_5399,2.8254761057185513,3.8656475371677086,1.0,True,TerminalCell_B,
Gene_5400,1.2859503669178993,0.0,1.0,False,,
Gene_5401,1.914349423262487,0.0,1.0,False,,
Gene_5402,2.0356515061497986,3.992436768289686,1.0,True,TerminalCell_B,
Gene_5403,3.0514499486153355,0.0,1.0,False,,
Gene_5404,4.599010638405289,0.0,1.0,False,,
Gene_5405,2.843818260926649,0.0,1.0,False,,
Gene_5406,4.471971161482184,0.0,1.0,False,,
Gene_5407,4.827493818697208,0.0,1.0,False,,
Gene_5408,2.1458996144529485,0.0,1.0,False,,
Gene_5409,2.787751080576698,0.0,1.0,False,,
Gene_5410,4.269664069057164,0.0,1.0,False,,
Gene_5411,3.250344674764536,0.0,1.0,False,,
Gene_5412,3.3291629342908107,2.8641174510015093,1.0,True,TerminalCell_B,
Gene_5413,2.3253569097662417,0.0,1.0,False,,
