mutation_id,is_baseline,is_denovo,is_false,mutation_type,cells_with_mutation
m13089,False,True,False,De Novo,188
m13091,False,True,False,De Novo,188
m13093,False,True,False,De Novo,197
m13094,False,True,False,De Novo,175
m13095,False,True,False,De Novo,192
m13097,False,True,False,De Novo,211
m13098,False,True,False,De Novo,173
m13100,False,True,False,De Novo,183
m13101,False,True,False,De Novo,159
m13103,False,True,False,De Novo,201
m13104,False,True,False,De Novo,266
m13105,False,True,False,De Novo,241
m13106,False,True,False,De Novo,204
m13107,False,True,False,De Novo,191
m13108,False,True,False,De Novo,189
m13109,False,True,False,De Novo,182
m13110,False,True,False,De Novo,228
m13111,False,True,False,De Novo,186
m13112,False,True,False,De Novo,376
m13113,False,True,False,De Novo,212
m13114,False,True,False,De Novo,193
m13116,False,True,False,De Novo,183
m13117,False,True,False,De Novo,166
m13118,False,True,False,De Novo,177
m13119,False,True,False,De Novo,171
m13120,False,True,False,De Novo,176
m13121,False,True,False,De Novo,209
m13123,False,True,False,De Novo,201
m13124,False,True,False,De Novo,163
m13125,False,True,False,De Novo,167
m13126,False,True,False,De Novo,195
m13127,False,True,False,De Novo,182
m13129,False,True,False,De Novo,175
m13130,False,True,False,De Novo,308
m13131,False,True,False,De Novo,188
m13132,False,True,False,De Novo,175
m13133,False,True,False,De Novo,170
m13134,False,True,False,De Novo,756
m13136,False,True,False,De Novo,150
m13137,False,True,False,De Novo,191
m13139,False,True,False,De Novo,186
m13140,False,True,False,De Novo,160
m13141,False,True,False,De Novo,199
m13143,False,True,False,De Novo,251
m13144,False,True,False,De Novo,215
m13145,False,True,False,De Novo,161
m13146,False,True,False,De Novo,182
m13147,False,True,False,De Novo,220
m13148,False,True,False,De Novo,194
m13149,False,True,False,De Novo,207
m13150,False,True,False,De Novo,232
m13151,False,True,False,De Novo,192
m13152,False,True,False,De Novo,199
m13153,False,True,False,De Novo,223
m13154,False,True,False,De Novo,284
m13157,False,True,False,De Novo,170
m13158,False,True,False,De Novo,175
m13159,False,True,False,De Novo,234
m13160,False,True,False,De Novo,282
m13161,False,True,False,De Novo,224
m13162,False,True,False,De Novo,194
m13163,False,True,False,De Novo,183
m13164,False,True,False,De Novo,197
m13165,False,True,False,De Novo,203
m13167,False,True,False,De Novo,183
m13168,False,True,False,De Novo,205
m13169,False,True,False,De Novo,185
m13170,False,True,False,De Novo,217
m13172,False,True,False,De Novo,211
m13173,False,True,False,De Novo,167
m13174,False,True,False,De Novo,183
m13175,False,True,False,De Novo,186
m13177,False,True,False,De Novo,164
m13181,False,True,False,De Novo,165
m13182,False,True,False,De Novo,225
m13183,False,True,False,De Novo,175
m13184,False,True,False,De Novo,195
m13185,False,True,False,De Novo,209
m13186,False,True,False,De Novo,223
m13187,False,True,False,De Novo,195
m13189,False,True,False,De Novo,176
m13190,False,True,False,De Novo,217
m13191,False,True,False,De Novo,188
m13192,False,True,False,De Novo,186
m13193,False,True,False,De Novo,186
m13194,False,True,False,De Novo,202
m13195,False,True,False,De Novo,182
m13196,False,True,False,De Novo,181
m13197,False,True,False,De Novo,200
m13198,False,True,False,De Novo,169
m13199,False,True,False,De Novo,177
m13202,False,True,False,De Novo,185
m13203,False,True,False,De Novo,193
m13204,False,True,False,De Novo,192
m13205,False,True,False,De Novo,188
m13206,False,True,False,De Novo,269
m13209,False,True,False,De Novo,191
m13210,False,True,False,De Novo,173
m13211,False,True,False,De Novo,195
m13212,False,True,False,De Novo,256
m13213,False,True,False,De Novo,202
m13215,False,True,False,De Novo,191
m13216,False,True,False,De Novo,209
m13217,False,True,False,De Novo,219
m13218,False,True,False,De Novo,296
m13219,False,True,False,De Novo,198
m13220,False,True,False,De Novo,235
m13221,False,True,False,De Novo,184
m13222,False,True,False,De Novo,244
m13223,False,True,False,De Novo,166
m13224,False,True,False,De Novo,266
m13225,False,True,False,De Novo,191
m13226,False,True,False,De Novo,269
m13227,False,True,False,De Novo,195
m13228,False,True,False,De Novo,275
m13230,False,True,False,De Novo,172
m13231,False,True,False,De Novo,175
m13232,False,True,False,De Novo,349
m13235,False,True,False,De Novo,196
m13236,False,True,False,De Novo,274
m13237,False,True,False,De Novo,183
m13239,False,True,False,De Novo,185
m13240,False,True,False,De Novo,194
m13241,False,True,False,De Novo,175
m13242,False,True,False,De Novo,171
m13243,False,True,False,De Novo,201
m13246,False,True,False,De Novo,435
m13247,False,True,False,De Novo,249
m13248,False,True,False,De Novo,261
m13250,False,True,False,De Novo,197
m13251,False,True,False,De Novo,190
m13252,False,True,False,De Novo,191
m13253,False,True,False,De Novo,192
m13254,False,True,False,De Novo,223
m13255,False,True,False,De Novo,185
m13256,False,True,False,De Novo,169
m13258,False,True,False,De Novo,198
m13259,False,True,False,De Novo,168
m13261,False,True,False,De Novo,242
m13263,False,True,False,De Novo,304
m13264,False,True,False,De Novo,193
m13265,False,True,False,De Novo,176
m13267,False,True,False,De Novo,164
m13268,False,True,False,De Novo,245
m13269,False,True,False,De Novo,167
m13270,False,True,False,De Novo,193
m13271,False,True,False,De Novo,191
m13272,False,True,False,De Novo,190
m13273,False,True,False,De Novo,312
m13274,False,True,False,De Novo,165
m13275,False,True,False,De Novo,209
m13276,False,True,False,De Novo,177
m13277,False,True,False,De Novo,170
m13278,False,True,False,De Novo,233
m13279,False,True,False,De Novo,177
m13280,False,True,False,De Novo,230
m13281,False,True,False,De Novo,223
m13282,False,True,False,De Novo,179
m13283,False,True,False,De Novo,178
m13284,False,True,False,De Novo,207
m13285,False,True,False,De Novo,174
m13286,False,True,False,De Novo,198
m13287,False,True,False,De Novo,173
m13290,False,True,False,De Novo,170
m13291,False,True,False,De Novo,738
m13292,False,True,False,De Novo,191
m13293,False,True,False,De Novo,276
m13294,False,True,False,De Novo,183
m13295,False,True,False,De Novo,155
m13296,False,True,False,De Novo,198
m13297,False,True,False,De Novo,204
m13298,False,True,False,De Novo,178
m13301,False,True,False,De Novo,201
m13302,False,True,False,De Novo,186
m13304,False,True,False,De Novo,178
m13306,False,True,False,De Novo,279
m13308,False,True,False,De Novo,182
m13309,False,True,False,De Novo,183
m13310,False,True,False,De Novo,194
m13311,False,True,False,De Novo,217
m13312,False,True,False,De Novo,192
m13313,False,True,False,De Novo,191
m13314,False,True,False,De Novo,285
m13315,False,True,False,De Novo,192
m13317,False,True,False,De Novo,201
m13319,False,True,False,De Novo,182
m13320,False,True,False,De Novo,201
m13321,False,True,False,De Novo,242
m13322,False,True,False,De Novo,303
m13323,False,True,False,De Novo,179
m13324,False,True,False,De Novo,208
m13325,False,True,False,De Novo,164
m13326,False,True,False,De Novo,161
m13328,False,True,False,De Novo,191
m13329,False,True,False,De Novo,204
m13330,False,True,False,De Novo,244
m13331,False,True,False,De Novo,169
m13332,False,True,False,De Novo,157
m13334,False,True,False,De Novo,198
m13335,False,True,False,De Novo,207
m13336,False,True,False,De Novo,170
m13337,False,True,False,De Novo,186
m13338,False,True,False,De Novo,216
m13339,False,True,False,De Novo,200
m13340,False,True,False,De Novo,192
m13341,False,True,False,De Novo,185
m13343,False,True,False,De Novo,174
m13344,False,True,False,De Novo,186
m13346,False,True,False,De Novo,165
m13348,False,True,False,De Novo,188
m13349,False,True,False,De Novo,195
m13350,False,True,False,De Novo,192
m13353,False,True,False,De Novo,168
m13354,False,True,False,De Novo,202
m13355,False,True,False,De Novo,180
m13356,False,True,False,De Novo,210
m13357,False,True,False,De Novo,200
m13358,False,True,False,De Novo,507
m13359,False,True,False,De Novo,195
m13360,False,True,False,De Novo,274
m13363,False,True,False,De Novo,207
m13364,False,True,False,De Novo,408
m13365,False,True,False,De Novo,177
m13366,False,True,False,De Novo,233
m13367,False,True,False,De Novo,265
m13369,False,True,False,De Novo,201
m13370,False,True,False,De Novo,220
m13371,False,True,False,De Novo,170
m13372,False,True,False,De Novo,210
m13373,False,True,False,De Novo,207
m13375,False,True,False,De Novo,224
m13376,False,True,False,De Novo,187
m13378,False,True,False,De Novo,183
m13379,False,True,False,De Novo,188
m13381,False,True,False,De Novo,257
m13382,False,True,False,De Novo,182
m13383,False,True,False,De Novo,162
m13384,False,True,False,De Novo,175
m13385,False,True,False,De Novo,415
m13386,False,True,False,De Novo,186
m13387,False,True,False,De Novo,278
m13388,False,True,False,De Novo,169
m13389,False,True,False,De Novo,199
m13390,False,True,False,De Novo,774
m13392,False,True,False,De Novo,185
m13393,False,True,False,De Novo,203
m13394,False,True,False,De Novo,239
m13395,False,True,False,De Novo,189
m13397,False,True,False,De Novo,168
m13399,False,True,False,De Novo,185
m13400,False,True,False,De Novo,342
m13401,False,True,False,De Novo,581
m13403,False,True,False,De Novo,246
m13404,False,True,False,De Novo,170
m13405,False,True,False,De Novo,195
m13406,False,True,False,De Novo,203
m13407,False,True,False,De Novo,204
m13408,False,True,False,De Novo,200
m13409,False,True,False,De Novo,180
m13410,False,True,False,De Novo,213
m13411,False,True,False,De Novo,197
m13412,False,True,False,De Novo,186
m13413,False,True,False,De Novo,295
m13414,False,True,False,De Novo,179
m13415,False,True,False,De Novo,199
m13416,False,True,False,De Novo,207
m13417,False,True,False,De Novo,186
m13418,False,True,False,De Novo,183
m13419,False,True,False,De Novo,289
m13420,False,True,False,De Novo,191
m13421,False,True,False,De Novo,178
m13422,False,True,False,De Novo,182
m13423,False,True,False,De Novo,175
m13424,False,True,False,De Novo,167
m13425,False,True,False,De Novo,173
m13426,False,True,False,De Novo,180
m13427,False,True,False,De Novo,340
m13428,False,True,False,De Novo,279
m13431,False,True,False,De Novo,170
m13432,False,True,False,De Novo,197
m13433,False,True,False,De Novo,186
m13435,False,True,False,De Novo,220
m13436,False,True,False,De Novo,176
m13437,False,True,False,De Novo,192
m13438,False,True,False,De Novo,172
m13439,False,True,False,De Novo,199
m13440,False,True,False,De Novo,219
m13441,False,True,False,De Novo,378
m13442,False,True,False,De Novo,184
m13444,False,True,False,De Novo,185
m13445,False,True,False,De Novo,224
m13446,False,True,False,De Novo,255
m13447,False,True,False,De Novo,193
m13450,False,True,False,De Novo,202
m13452,False,True,False,De Novo,168
m13453,False,True,False,De Novo,176
m13455,False,True,False,De Novo,162
m13456,False,True,False,De Novo,186
m13457,False,True,False,De Novo,199
m13458,False,True,False,De Novo,186
m13460,False,True,False,De Novo,298
m13461,False,True,False,De Novo,173
m13463,False,True,False,De Novo,405
m13466,False,True,False,De Novo,177
m13467,False,True,False,De Novo,261
m13470,False,True,False,De Novo,189
m13471,False,True,False,De Novo,194
m13474,False,True,False,De Novo,305
m13475,False,True,False,De Novo,193
m13476,False,True,False,De Novo,166
m13477,False,True,False,De Novo,177
m13478,False,True,False,De Novo,186
m13480,False,True,False,De Novo,279
m13481,False,True,False,De Novo,193
m13482,False,True,False,De Novo,177
m13485,False,True,False,De Novo,187
m13486,False,True,False,De Novo,231
m13487,False,True,False,De Novo,166
m13488,False,True,False,De Novo,202
m13490,False,True,False,De Novo,199
m13491,False,True,False,De Novo,176
m13492,False,True,False,De Novo,152
m13493,False,True,False,De Novo,231
m13494,False,True,False,De Novo,336
m13496,False,True,False,De Novo,269
m13497,False,True,False,De Novo,238
m13498,False,True,False,De Novo,159
m13499,False,True,False,De Novo,196
m13501,False,True,False,De Novo,185
m13503,False,True,False,De Novo,162
m13504,False,True,False,De Novo,197
m13505,False,True,False,De Novo,170
m13506,False,True,False,De Novo,191
m13507,False,True,False,De Novo,173
m13508,False,True,False,De Novo,222
m13509,False,True,False,De Novo,375
m13510,False,True,False,De Novo,277
m13511,False,True,False,De Novo,676
m13512,False,True,False,De Novo,197
m13513,False,True,False,De Novo,178
m13514,False,True,False,De Novo,301
m13515,False,True,False,De Novo,216
m13516,False,True,False,De Novo,205
m13517,False,True,False,De Novo,203
m13518,False,True,False,De Novo,197
m13519,False,True,False,De Novo,183
m13520,False,True,False,De Novo,186
m13521,False,True,False,De Novo,193
m13522,False,True,False,De Novo,257
m13524,False,True,False,De Novo,189
m13525,False,True,False,De Novo,192
m13526,False,True,False,De Novo,243
m13528,False,True,False,De Novo,173
m13530,False,True,False,De Novo,196
m13531,False,True,False,De Novo,183
m13534,False,True,False,De Novo,196
m13535,False,True,False,De Novo,312
m13536,False,True,False,De Novo,201
m13537,False,True,False,De Novo,191
m13538,False,True,False,De Novo,191
m13539,False,True,False,De Novo,175
m13540,False,True,False,De Novo,173
m13541,False,True,False,De Novo,171
m13542,False,True,False,De Novo,381
m13543,False,True,False,De Novo,211
m13544,False,True,False,De Novo,185
m13545,False,True,False,De Novo,176
m13547,False,True,False,De Novo,172
m13548,False,True,False,De Novo,218
m13549,False,True,False,De Novo,195
m13550,False,True,False,De Novo,195
m13552,False,True,False,De Novo,201
m13553,False,True,False,De Novo,173
m13556,False,True,False,De Novo,270
m13557,False,True,False,De Novo,200
m13558,False,True,False,De Novo,311
m13559,False,True,False,De Novo,166
m13562,False,True,False,De Novo,177
m13564,False,True,False,De Novo,152
m13566,False,True,False,De Novo,300
m13567,False,True,False,De Novo,267
m13569,False,True,False,De Novo,199
m13570,False,True,False,De Novo,168
m13572,False,True,False,De Novo,198
m13573,False,True,False,De Novo,211
m13574,False,True,False,De Novo,224
m13575,False,True,False,De Novo,168
m13576,False,True,False,De Novo,192
m13577,False,True,False,De Novo,284
m13578,False,True,False,De Novo,188
m13579,False,True,False,De Novo,201
m13581,False,True,False,De Novo,185
m13582,False,True,False,De Novo,187
m13583,False,True,False,De Novo,187
m13584,False,True,False,De Novo,263
m13585,False,True,False,De Novo,264
m13586,False,True,False,De Novo,179
m13587,False,True,False,De Novo,184
m13588,False,True,False,De Novo,238
m13589,False,True,False,De Novo,234
m13590,False,True,False,De Novo,179
m13591,False,True,False,De Novo,187
m13592,False,True,False,De Novo,204
m13593,False,True,False,De Novo,187
m13595,False,True,False,De Novo,229
m13596,False,True,False,De Novo,184
m13597,False,True,False,De Novo,187
m13598,False,True,False,De Novo,388
m13600,False,True,False,De Novo,215
m13601,False,True,False,De Novo,171
m13602,False,True,False,De Novo,217
m13605,False,True,False,De Novo,303
m13606,False,True,False,De Novo,641
m13607,False,True,False,De Novo,174
m13609,False,True,False,De Novo,208
m13611,False,True,False,De Novo,829
m13613,False,True,False,De Novo,176
m13615,False,True,False,De Novo,183
m13616,False,True,False,De Novo,178
m13617,False,True,False,De Novo,215
m13618,False,True,False,De Novo,216
m13619,False,True,False,De Novo,215
m13620,False,True,False,De Novo,215
m13621,False,True,False,De Novo,194
m13622,False,True,False,De Novo,178
m13623,False,True,False,De Novo,202
m13624,False,True,False,De Novo,188
m13625,False,True,False,De Novo,199
m13626,False,True,False,De Novo,184
m13627,False,True,False,De Novo,184
m13628,False,True,False,De Novo,216
m13631,False,True,False,De Novo,193
m13632,False,True,False,De Novo,189
m13633,False,True,False,De Novo,199
m13634,False,True,False,De Novo,214
m13635,False,True,False,De Novo,277
m13636,False,True,False,De Novo,205
m13637,False,True,False,De Novo,241
m13638,False,True,False,De Novo,181
m13639,False,True,False,De Novo,167
m13640,False,True,False,De Novo,782
m13641,False,True,False,De Novo,207
m13642,False,True,False,De Novo,261
m13643,False,True,False,De Novo,258
m13645,False,True,False,De Novo,177
m13648,False,True,False,De Novo,246
m13649,False,True,False,De Novo,202
m13652,False,True,False,De Novo,195
m13653,False,True,False,De Novo,260
m13654,False,True,False,De Novo,192
m13655,False,True,False,De Novo,184
m13656,False,True,False,De Novo,204
m13657,False,True,False,De Novo,183
m13658,False,True,False,De Novo,158
m13660,False,True,False,De Novo,223
m13661,False,True,False,De Novo,310
m13662,False,True,False,De Novo,253
m13663,False,True,False,De Novo,195
m13664,False,True,False,De Novo,292
m13665,False,True,False,De Novo,184
m13666,False,True,False,De Novo,200
m13669,False,True,False,De Novo,197
m13670,False,True,False,De Novo,225
m13671,False,True,False,De Novo,188
m13672,False,True,False,De Novo,173
m13673,False,True,False,De Novo,186
m13674,False,True,False,De Novo,281
m13675,False,True,False,De Novo,169
m13676,False,True,False,De Novo,187
m13678,False,True,False,De Novo,197
m13679,False,True,False,De Novo,191
m13680,False,True,False,De Novo,267
m13684,False,True,False,De Novo,182
m13685,False,True,False,De Novo,268
m13686,False,True,False,De Novo,211
m13687,False,True,False,De Novo,160
m13688,False,True,False,De Novo,192
m13689,False,True,False,De Novo,199
m13690,False,True,False,De Novo,409
m13691,False,True,False,De Novo,214
m13692,False,True,False,De Novo,623
m13693,False,True,False,De Novo,222
m13695,False,True,False,De Novo,148
m13697,False,True,False,De Novo,182
m13698,False,True,False,De Novo,222
m13700,False,True,False,De Novo,869
m13701,False,True,False,De Novo,207
m13702,False,True,False,De Novo,279
m13703,False,True,False,De Novo,318
m13704,False,True,False,De Novo,169
m13706,False,True,False,De Novo,192
m13707,False,True,False,De Novo,196
m13708,False,True,False,De Novo,207
m13709,False,True,False,De Novo,197
m13710,False,True,False,De Novo,170
m13711,False,True,False,De Novo,171
m13712,False,True,False,De Novo,225
m13713,False,True,False,De Novo,174
m13714,False,True,False,De Novo,244
m13715,False,True,False,De Novo,204
m13716,False,True,False,De Novo,274
m13717,False,True,False,De Novo,175
m13718,False,True,False,De Novo,184
m13720,False,True,False,De Novo,212
m13723,False,True,False,De Novo,194
m13724,False,True,False,De Novo,404
m13726,False,True,False,De Novo,189
m13727,False,True,False,De Novo,173
m13728,False,True,False,De Novo,191
m13729,False,True,False,De Novo,254
m13730,False,True,False,De Novo,173
m13731,False,True,False,De Novo,267
m13732,False,True,False,De Novo,194
m13733,False,True,False,De Novo,182
m13734,False,True,False,De Novo,187
m13736,False,True,False,De Novo,809
m13737,False,True,False,De Novo,561
m13738,False,True,False,De Novo,192
m13739,False,True,False,De Novo,173
m13740,False,True,False,De Novo,194
m13741,False,True,False,De Novo,185
m13742,False,True,False,De Novo,199
m13743,False,True,False,De Novo,192
m13744,False,True,False,De Novo,165
m13746,False,True,False,De Novo,232
m13747,False,True,False,De Novo,274
m13749,False,True,False,De Novo,262
m13750,False,True,False,De Novo,208
m13751,False,True,False,De Novo,187
m13752,False,True,False,De Novo,202
m13753,False,True,False,De Novo,176
m13754,False,True,False,De Novo,190
m13755,False,True,False,De Novo,223
m13757,False,True,False,De Novo,226
m13758,False,True,False,De Novo,193
m13759,False,True,False,De Novo,171
m13760,False,True,False,De Novo,197
m13761,False,True,False,De Novo,196
m13762,False,True,False,De Novo,227
m13763,False,True,False,De Novo,185
m13764,False,True,False,De Novo,197
m13765,False,True,False,De Novo,288
m13766,False,True,False,De Novo,212
m13767,False,True,False,De Novo,190
m13768,False,True,False,De Novo,187
m13769,False,True,False,De Novo,196
m13770,False,True,False,De Novo,205
m13771,False,True,False,De Novo,216
m13772,False,True,False,De Novo,192
m13773,False,True,False,De Novo,205
m13774,False,True,False,De Novo,219
m13775,False,True,False,De Novo,188
m13776,False,True,False,De Novo,203
m13779,False,True,False,De Novo,206
m13780,False,True,False,De Novo,189
m13781,False,True,False,De Novo,208
m13783,False,True,False,De Novo,242
m13784,False,True,False,De Novo,198
m13785,False,True,False,De Novo,202
m13786,False,True,False,De Novo,192
m13787,False,True,False,De Novo,199
m13788,False,True,False,De Novo,215
m13789,False,True,False,De Novo,216
m13790,False,True,False,De Novo,313
m13792,False,True,False,De Novo,179
m13793,False,True,False,De Novo,281
m13794,False,True,False,De Novo,188
m13795,False,True,False,De Novo,198
m13796,False,True,False,De Novo,190
m13797,False,True,False,De Novo,185
m13798,False,True,False,De Novo,204
m13800,False,True,False,De Novo,174
m13802,False,True,False,De Novo,180
m13803,False,True,False,De Novo,185
m13804,False,True,False,De Novo,200
m13805,False,True,False,De Novo,191
m13807,False,True,False,De Novo,204
m13808,False,True,False,De Novo,186
m13809,False,True,False,De Novo,194
m13810,False,True,False,De Novo,193
m13811,False,True,False,De Novo,185
m13812,False,True,False,De Novo,294
m13813,False,True,False,De Novo,190
m13817,False,True,False,De Novo,216
m13818,False,True,False,De Novo,217
m13819,False,True,False,De Novo,192
m13820,False,True,False,De Novo,192
m13821,False,True,False,De Novo,187
m13822,False,True,False,De Novo,207
m13824,False,True,False,De Novo,206
m13825,False,True,False,De Novo,227
m13826,False,True,False,De Novo,175
m13827,False,True,False,De Novo,301
m13828,False,True,False,De Novo,222
m13829,False,True,False,De Novo,213
m13831,False,True,False,De Novo,195
m13833,False,True,False,De Novo,151
m13834,False,True,False,De Novo,187
m13835,False,True,False,De Novo,197
m13836,False,True,False,De Novo,213
m13837,False,True,False,De Novo,175
m13838,False,True,False,De Novo,180
m13839,False,True,False,De Novo,852
m13840,False,True,False,De Novo,170
m13842,False,True,False,De Novo,193
m13843,False,True,False,De Novo,265
m13844,False,True,False,De Novo,221
m13846,False,True,False,De Novo,193
m13847,False,True,False,De Novo,172
m13849,False,True,False,De Novo,187
m13851,False,True,False,De Novo,180
m13852,False,True,False,De Novo,389
m13853,False,True,False,De Novo,207
m13854,False,True,False,De Novo,243
m13855,False,True,False,De Novo,175
m13856,False,True,False,De Novo,264
m13857,False,True,False,De Novo,268
m13858,False,True,False,De Novo,178
m13860,False,True,False,De Novo,306
m13862,False,True,False,De Novo,177
m13864,False,True,False,De Novo,188
m13865,False,True,False,De Novo,198
m13867,False,True,False,De Novo,248
m13868,False,True,False,De Novo,286
m13870,False,True,False,De Novo,195
m13871,False,True,False,De Novo,389
m13873,False,True,False,De Novo,429
m13874,False,True,False,De Novo,188
m13875,False,True,False,De Novo,168
m13876,False,True,False,De Novo,196
m13877,False,True,False,De Novo,799
m13878,False,True,False,De Novo,190
m13879,False,True,False,De Novo,187
m13880,False,True,False,De Novo,272
m13881,False,True,False,De Novo,511
m13882,False,True,False,De Novo,189
m13883,False,True,False,De Novo,849
m13884,False,True,False,De Novo,197
m13885,False,True,False,De Novo,300
m13888,False,True,False,De Novo,199
m13889,False,True,False,De Novo,200
m13890,False,True,False,De Novo,190
m13891,False,True,False,De Novo,186
m13892,False,True,False,De Novo,275
m13894,False,True,False,De Novo,198
m13895,False,True,False,De Novo,168
m13896,False,True,False,De Novo,199
m13897,False,True,False,De Novo,225
m13898,False,True,False,De Novo,228
m13900,False,True,False,De Novo,200
m13902,False,True,False,De Novo,171
m13903,False,True,False,De Novo,286
m13904,False,True,False,De Novo,205
m13905,False,True,False,De Novo,373
m13906,False,True,False,De Novo,179
m13909,False,True,False,De Novo,174
m13911,False,True,False,De Novo,184
m13912,False,True,False,De Novo,165
m13913,False,True,False,De Novo,237
m13914,False,True,False,De Novo,405
m13915,False,True,False,De Novo,272
m13916,False,True,False,De Novo,185
m13918,False,True,False,De Novo,194
m13919,False,True,False,De Novo,195
m13920,False,True,False,De Novo,236
m13922,False,True,False,De Novo,166
m13924,False,True,False,De Novo,175
m13925,False,True,False,De Novo,218
m13927,False,True,False,De Novo,200
m13928,False,True,False,De Novo,164
m13929,False,True,False,De Novo,179
m13930,False,True,False,De Novo,198
m13931,False,True,False,De Novo,188
m13933,False,True,False,De Novo,180
m13935,False,True,False,De Novo,194
m13936,False,True,False,De Novo,174
m13937,False,True,False,De Novo,210
m13940,False,True,False,De Novo,218
m13941,False,True,False,De Novo,186
m13942,False,True,False,De Novo,198
m13943,False,True,False,De Novo,291
m13944,False,True,False,De Novo,374
m13945,False,True,False,De Novo,224
m13946,False,True,False,De Novo,190
m13947,False,True,False,De Novo,176
m13949,False,True,False,De Novo,189
m13950,False,True,False,De Novo,186
m13951,False,True,False,De Novo,178
m13952,False,True,False,De Novo,193
m13953,False,True,False,De Novo,185
m13954,False,True,False,De Novo,309
m13955,False,True,False,De Novo,164
m13956,False,True,False,De Novo,193
m13957,False,True,False,De Novo,170
m13958,False,True,False,De Novo,199
m13959,False,True,False,De Novo,314
m13961,False,True,False,De Novo,191
m13962,False,True,False,De Novo,199
m13964,False,True,False,De Novo,183
m13965,False,True,False,De Novo,192
m13966,False,True,False,De Novo,246
m13968,False,True,False,De Novo,189
m13969,False,True,False,De Novo,193
m13970,False,True,False,De Novo,181
m13971,False,True,False,De Novo,173
m13972,False,True,False,De Novo,345
m13974,False,True,False,De Novo,169
m13976,False,True,False,De Novo,191
m13977,False,True,False,De Novo,201
m13978,False,True,False,De Novo,197
m13979,False,True,False,De Novo,176
m13980,False,True,False,De Novo,168
m13981,False,True,False,De Novo,202
m13982,False,True,False,De Novo,499
m13984,False,True,False,De Novo,260
m13985,False,True,False,De Novo,182
m13987,False,True,False,De Novo,206
m13988,False,True,False,De Novo,221
m13989,False,True,False,De Novo,176
m13993,False,True,False,De Novo,198
m13994,False,True,False,De Novo,203
m13995,False,True,False,De Novo,239
m13996,False,True,False,De Novo,191
m13997,False,True,False,De Novo,162
m13999,False,True,False,De Novo,189
m14001,False,True,False,De Novo,168
m14002,False,True,False,De Novo,182
m14003,False,True,False,De Novo,198
m14005,False,True,False,De Novo,245
m14006,False,True,False,De Novo,165
m14007,False,True,False,De Novo,271
m14008,False,True,False,De Novo,188
m14009,False,True,False,De Novo,209
m14010,False,True,False,De Novo,181
m14011,False,True,False,De Novo,177
m14012,False,True,False,De Novo,179
m14013,False,True,False,De Novo,207
m14014,False,True,False,De Novo,182
m14015,False,True,False,De Novo,200
m14016,False,True,False,De Novo,220
m14017,False,True,False,De Novo,245
m14018,False,True,False,De Novo,186
m14019,False,True,False,De Novo,189
m14020,False,True,False,De Novo,197
m14021,False,True,False,De Novo,188
m14022,False,True,False,De Novo,197
m14023,False,True,False,De Novo,191
m14024,False,True,False,De Novo,242
m14025,False,True,False,De Novo,169
m14027,False,True,False,De Novo,670
m14028,False,True,False,De Novo,188
m14029,False,True,False,De Novo,189
m14030,False,True,False,De Novo,310
m14031,False,True,False,De Novo,178
m14032,False,True,False,De Novo,276
m14033,False,True,False,De Novo,183
m14034,False,True,False,De Novo,184
m14037,False,True,False,De Novo,216
m14038,False,True,False,De Novo,203
m14039,False,True,False,De Novo,165
m14040,False,True,False,De Novo,170
m14042,False,True,False,De Novo,215
m14043,False,True,False,De Novo,165
m14044,False,True,False,De Novo,220
m14045,False,True,False,De Novo,169
m14046,False,True,False,De Novo,184
m14047,False,True,False,De Novo,215
m14048,False,True,False,De Novo,223
m14049,False,True,False,De Novo,187
m14051,False,True,False,De Novo,232
m14053,False,True,False,De Novo,189
m14054,False,True,False,De Novo,190
m14055,False,True,False,De Novo,170
m14057,False,True,False,De Novo,188
m14058,False,True,False,De Novo,173
m14060,False,True,False,De Novo,181
m14061,False,True,False,De Novo,191
m14064,False,True,False,De Novo,186
m14065,False,True,False,De Novo,203
m14066,False,True,False,De Novo,193
m14067,False,True,False,De Novo,182
m14068,False,True,False,De Novo,186
m14069,False,True,False,De Novo,222
m14070,False,True,False,De Novo,253
m14071,False,True,False,De Novo,209
m14072,False,True,False,De Novo,195
m14073,False,True,False,De Novo,206
m14074,False,True,False,De Novo,188
m14075,False,True,False,De Novo,199
m14076,False,True,False,De Novo,177
m14077,False,True,False,De Novo,185
m14078,False,True,False,De Novo,165
m14079,False,True,False,De Novo,196
m14080,False,True,False,De Novo,199
m14081,False,True,False,De Novo,186
m14082,False,True,False,De Novo,321
m14083,False,True,False,De Novo,273
m14084,False,True,False,De Novo,183
m14086,False,True,False,De Novo,172
m14087,False,True,False,De Novo,189
m14088,False,True,False,De Novo,167
m14089,False,True,False,De Novo,177
m14090,False,True,False,De Novo,295
m14091,False,True,False,De Novo,198
m14092,False,True,False,De Novo,153
m14093,False,True,False,De Novo,200
m14094,False,True,False,De Novo,223
m14095,False,True,False,De Novo,224
m14096,False,True,False,De Novo,205
m14098,False,True,False,De Novo,193
m14099,False,True,False,De Novo,316
m14100,False,True,False,De Novo,193
m14101,False,True,False,De Novo,178
m14102,False,True,False,De Novo,221
m14103,False,True,False,De Novo,186
m14104,False,True,False,De Novo,186
m14106,False,True,False,De Novo,814
m14107,False,True,False,De Novo,201
m14108,False,True,False,De Novo,648
m14109,False,True,False,De Novo,186
m14111,False,True,False,De Novo,183
